,track_id,artist,raga,tradition,relative_part,audio_path,split
151,Amrutha_Venkatesh.Vandaan_Vandaan_Bharatha,Amrutha_Venkatesh,Mōhanaṁ,carnatic,RagaDataset/Carnatic/audio/39821826-3327-41d7-9cd5-e22fe7b08360/Amrutha_Venkatesh/December_Season_2010/Vandaan_Vandaan_Bharatha/Vandaan_Vandaan_Bharatha.mp3,C:\Users\Sragv\MIR Carnatic raga identification\data\raw_audio\RagaDataset\Carnatic\audio\39821826-3327-41d7-9cd5-e22fe7b08360\Amrutha_Venkatesh\December_Season_2010\Vandaan_Vandaan_Bharatha\Vandaan_Vandaan_Bharatha.mp3,val
152,Kunnakkudi_M_Balamuralikrishna.Nannu_Palimpa,Kunnakkudi_M_Balamuralikrishna,Mōhanaṁ,carnatic,RagaDataset/Carnatic/audio/39821826-3327-41d7-9cd5-e22fe7b08360/Kunnakkudi_M_Balamuralikrishna/December_Season_2007/Nannu_Palimpa/Nannu_Palimpa.mp3,C:\Users\Sragv\MIR Carnatic raga identification\data\raw_audio\RagaDataset\Carnatic\audio\39821826-3327-41d7-9cd5-e22fe7b08360\Kunnakkudi_M_Balamuralikrishna\December_Season_2007\Nannu_Palimpa\Nannu_Palimpa.mp3,test
153,D__K__Jayaraman.Thaye_Ezhai,D__K__Jayaraman,Bhairavi,carnatic,RagaDataset/Carnatic/audio/123b09bd-9901-4e64-a65a-10b02c9e0597/D__K__Jayaraman/Paddhatti_Live_In_Concert_1990/Thaye_Ezhai/Thaye_Ezhai.mp3,C:\Users\Sragv\MIR Carnatic raga identification\data\raw_audio\RagaDataset\Carnatic\audio\123b09bd-9901-4e64-a65a-10b02c9e0597\D__K__Jayaraman\Paddhatti_Live_In_Concert_1990\Thaye_Ezhai\Thaye_Ezhai.mp3,train
154,T__M__Krishna.Viriboni,T__M__Krishna,Bhairavi,carnatic,RagaDataset/Carnatic/audio/123b09bd-9901-4e64-a65a-10b02c9e0597/T__M__Krishna/December_Season_1999/Viriboni/Viriboni.mp3,C:\Users\Sragv\MIR Carnatic raga identification\data\raw_audio\RagaDataset\Carnatic\audio\123b09bd-9901-4e64-a65a-10b02c9e0597\T__M__Krishna\December_Season_1999\Viriboni\Viriboni.mp3,val
155,T__M__Krishna.Balagopala_Special_Note_by_T_M_Krishna,T__M__Krishna,Bhairavi,carnatic,RagaDataset/Carnatic/audio/123b09bd-9901-4e64-a65a-10b02c9e0597/T__M__Krishna/December_Season_2009/Balagopala_Special_Note_by_T_M_Krishna/Balagopala_Special_Note_by_T_M_Krishna.mp3,C:\Users\Sragv\MIR Carnatic raga identification\data\raw_audio\RagaDataset\Carnatic\audio\123b09bd-9901-4e64-a65a-10b02c9e0597\T__M__Krishna\December_Season_2009\Balagopala_Special_Note_by_T_M_Krishna\Balagopala_Special_Note_by_T_M_Krishna.mp3,train
156,Amritha_Murali.Upacharamu,Amritha_Murali,Bhairavi,carnatic,RagaDataset/Carnatic/audio/123b09bd-9901-4e64-a65a-10b02c9e0597/Amritha_Murali/December_Season_2008/Upacharamu/Upacharamu.mp3,C:\Users\Sragv\MIR Carnatic raga identification\data\raw_audio\RagaDataset\Carnatic\audio\123b09bd-9901-4e64-a65a-10b02c9e0597\Amritha_Murali\December_Season_2008\Upacharamu\Upacharamu.mp3,val
157,Amritha_Murali.Enati_Nomu_Phalamu,Amritha_Murali,Bhairavi,carnatic,RagaDataset/Carnatic/audio/123b09bd-9901-4e64-a65a-10b02c9e0597/Amritha_Murali/December_Season_2009/Enati_Nomu_Phalamu/Enati_Nomu_Phalamu.mp3,C:\Users\Sragv\MIR Carnatic raga identification\data\raw_audio\RagaDataset\Carnatic\audio\123b09bd-9901-4e64-a65a-10b02c9e0597\Amritha_Murali\December_Season_2009\Enati_Nomu_Phalamu\Enati_Nomu_Phalamu.mp3,train
158,Sanjay_Subrahmanyan.Kamakshi,Sanjay_Subrahmanyan,Bhairavi,carnatic,RagaDataset/Carnatic/audio/123b09bd-9901-4e64-a65a-10b02c9e0597/Sanjay_Subrahmanyan/Live_at_Kamarajar_Hall/Kamakshi/Kamakshi.mp3,C:\Users\Sragv\MIR Carnatic raga identification\data\raw_audio\RagaDataset\Carnatic\audio\123b09bd-9901-4e64-a65a-10b02c9e0597\Sanjay_Subrahmanyan\Live_at_Kamarajar_Hall\Kamakshi\Kamakshi.mp3,train
159,Bombay_Jayashri.Sri_Raghuvara_Sugunalaya,Bombay_Jayashri,Bhairavi,carnatic,RagaDataset/Carnatic/audio/123b09bd-9901-4e64-a65a-10b02c9e0597/Bombay_Jayashri/Madrasil_Margazhi_2006/Sri_Raghuvara_Sugunalaya/Sri_Raghuvara_Sugunalaya.mp3,C:\Users\Sragv\MIR Carnatic raga identification\data\raw_audio\RagaDataset\Carnatic\audio\123b09bd-9901-4e64-a65a-10b02c9e0597\Bombay_Jayashri\Madrasil_Margazhi_2006\Sri_Raghuvara_Sugunalaya\Sri_Raghuvara_Sugunalaya.mp3,train
160,Sikkil_Gurucharan.Keechu_Keechu,Sikkil_Gurucharan,Bhairavi,carnatic,RagaDataset/Carnatic/audio/123b09bd-9901-4e64-a65a-10b02c9e0597/Sikkil_Gurucharan/December_Season_2006/Keechu_Keechu/Keechu_Keechu.mp3,C:\Users\Sragv\MIR Carnatic raga identification\data\raw_audio\RagaDataset\Carnatic\audio\123b09bd-9901-4e64-a65a-10b02c9e0597\Sikkil_Gurucharan\December_Season_2006\Keechu_Keechu\Keechu_Keechu.mp3,train
161,Rithvik_Raja.Chintayama_Kanda,Rithvik_Raja,Bhairavi,carnatic,RagaDataset/Carnatic/audio/123b09bd-9901-4e64-a65a-10b02c9e0597/Rithvik_Raja/Rithvik_Raja_at_Arkay/Chintayama_Kanda/Chintayama_Kanda.mp3,C:\Users\Sragv\MIR Carnatic raga identification\data\raw_audio\RagaDataset\Carnatic\audio\123b09bd-9901-4e64-a65a-10b02c9e0597\Rithvik_Raja\Rithvik_Raja_at_Arkay\Chintayama_Kanda\Chintayama_Kanda.mp3,test
162,Nisha_P_Rajagopal.Raksha_Bettare,Nisha_P_Rajagopal,Bhairavi,carnatic,RagaDataset/Carnatic/audio/123b09bd-9901-4e64-a65a-10b02c9e0597/Nisha_P_Rajagopal/December_Season_2009/Raksha_Bettare/Raksha_Bettare.mp3,C:\Users\Sragv\MIR Carnatic raga identification\data\raw_audio\RagaDataset\Carnatic\audio\123b09bd-9901-4e64-a65a-10b02c9e0597\Nisha_P_Rajagopal\December_Season_2009\Raksha_Bettare\Raksha_Bettare.mp3,test
163,Gayathri_Venkataraghavan.Ni_Pada_Mule,Gayathri_Venkataraghavan,Bhairavi,carnatic,RagaDataset/Carnatic/audio/123b09bd-9901-4e64-a65a-10b02c9e0597/Gayathri_Venkataraghavan/December_Season_2008/Ni_Pada_Mule/Ni_Pada_Mule.mp3,C:\Users\Sragv\MIR Carnatic raga identification\data\raw_audio\RagaDataset\Carnatic\audio\123b09bd-9901-4e64-a65a-10b02c9e0597\Gayathri_Venkataraghavan\December_Season_2008\Ni_Pada_Mule\Ni_Pada_Mule.mp3,train
164,Gayathri_Venkataraghavan.Sariyevaramma,Gayathri_Venkataraghavan,Bhairavi,carnatic,RagaDataset/Carnatic/audio/123b09bd-9901-4e64-a65a-10b02c9e0597/Gayathri_Venkataraghavan/December_Season_2001/Sariyevaramma/Sariyevaramma.mp3,C:\Users\Sragv\MIR Carnatic raga identification\data\raw_audio\RagaDataset\Carnatic\audio\123b09bd-9901-4e64-a65a-10b02c9e0597\Gayathri_Venkataraghavan\December_Season_2001\Sariyevaramma\Sariyevaramma.mp3,train
165,Abhishek_Raghuram.Karpagambike,Abhishek_Raghuram,Bilahari,carnatic,RagaDataset/Carnatic/audio/2165542c-45da-4301-af82-c2e7ddbe4768/Abhishek_Raghuram/December_Season_2010/Karpagambike/Karpagambike.mp3,C:\Users\Sragv\MIR Carnatic raga identification\data\raw_audio\RagaDataset\Carnatic\audio\2165542c-45da-4301-af82-c2e7ddbe4768\Abhishek_Raghuram\December_Season_2010\Karpagambike\Karpagambike.mp3,train
166,D__K__Jayaraman.Mamayooram_Meedil_Eriva,D__K__Jayaraman,Bilahari,carnatic,"RagaDataset/Carnatic/audio/2165542c-45da-4301-af82-c2e7ddbe4768/D__K__Jayaraman/D_K_Jayaraman_Concert_at_BARC_Mumbai_,_1978/Mamayooram_Meedil_Eriva/Mamayooram_Meedil_Eriva.mp3","C:\Users\Sragv\MIR Carnatic raga identification\data\raw_audio\RagaDataset\Carnatic\audio\2165542c-45da-4301-af82-c2e7ddbe4768\D__K__Jayaraman\D_K_Jayaraman_Concert_at_BARC_Mumbai_,_1978\Mamayooram_Meedil_Eriva\Mamayooram_Meedil_Eriva.mp3",train
167,Sanjay_Subrahmanyan.Sri_Chamundeshwari,Sanjay_Subrahmanyan,Bilahari,carnatic,"RagaDataset/Carnatic/audio/2165542c-45da-4301-af82-c2e7ddbe4768/Sanjay_Subrahmanyan/Kutcheri,_Live_in_Kalaksetra/Sri_Chamundeshwari/Sri_Chamundeshwari.mp3","C:\Users\Sragv\MIR Carnatic raga identification\data\raw_audio\RagaDataset\Carnatic\audio\2165542c-45da-4301-af82-c2e7ddbe4768\Sanjay_Subrahmanyan\Kutcheri,_Live_in_Kalaksetra\Sri_Chamundeshwari\Sri_Chamundeshwari.mp3",train
168,Dr_Pantula_Rama.Naa_Jeevadhara,Dr_Pantula_Rama,Bilahari,carnatic,RagaDataset/Carnatic/audio/2165542c-45da-4301-af82-c2e7ddbe4768/Dr_Pantula_Rama/December_Season_2011/Naa_Jeevadhara/Naa_Jeevadhara.mp3,C:\Users\Sragv\MIR Carnatic raga identification\data\raw_audio\RagaDataset\Carnatic\audio\2165542c-45da-4301-af82-c2e7ddbe4768\Dr_Pantula_Rama\December_Season_2011\Naa_Jeevadhara\Naa_Jeevadhara.mp3,test
169,Dr_Pantula_Rama.Ekadantam,Dr_Pantula_Rama,Bilahari,carnatic,RagaDataset/Carnatic/audio/2165542c-45da-4301-af82-c2e7ddbe4768/Dr_Pantula_Rama/December_Season_2010/Ekadantam/Ekadantam.mp3,C:\Users\Sragv\MIR Carnatic raga identification\data\raw_audio\RagaDataset\Carnatic\audio\2165542c-45da-4301-af82-c2e7ddbe4768\Dr_Pantula_Rama\December_Season_2010\Ekadantam\Ekadantam.mp3,train
170,Sumithra_Vasudev.Paridanamiccite,Sumithra_Vasudev,Bilahari,carnatic,RagaDataset/Carnatic/audio/2165542c-45da-4301-af82-c2e7ddbe4768/Sumithra_Vasudev/December_Season_2010/Paridanamiccite/Paridanamiccite.mp3,C:\Users\Sragv\MIR Carnatic raga identification\data\raw_audio\RagaDataset\Carnatic\audio\2165542c-45da-4301-af82-c2e7ddbe4768\Sumithra_Vasudev\December_Season_2010\Paridanamiccite\Paridanamiccite.mp3,train
171,Amrutha_Venkatesh.Toli_Janmamuna,Amrutha_Venkatesh,Bilahari,carnatic,RagaDataset/Carnatic/audio/2165542c-45da-4301-af82-c2e7ddbe4768/Amrutha_Venkatesh/December_Season_2011/Toli_Janmamuna/Toli_Janmamuna.mp3,C:\Users\Sragv\MIR Carnatic raga identification\data\raw_audio\RagaDataset\Carnatic\audio\2165542c-45da-4301-af82-c2e7ddbe4768\Amrutha_Venkatesh\December_Season_2011\Toli_Janmamuna\Toli_Janmamuna.mp3,train
172,Unnikrishnan.Ragam_Tanam_Pallavi,Unnikrishnan,Bilahari,carnatic,RagaDataset/Carnatic/audio/2165542c-45da-4301-af82-c2e7ddbe4768/Unnikrishnan/Madrasil_Margazhi_2007_-_The_Music_Academy_Concerts/Ragam_Tanam_Pallavi/Ragam_Tanam_Pallavi.mp3,C:\Users\Sragv\MIR Carnatic raga identification\data\raw_audio\RagaDataset\Carnatic\audio\2165542c-45da-4301-af82-c2e7ddbe4768\Unnikrishnan\Madrasil_Margazhi_2007_-_The_Music_Academy_Concerts\Ragam_Tanam_Pallavi\Ragam_Tanam_Pallavi.mp3,train
173,Ranjani_Guruprasad.Patta_Padaada,Ranjani_Guruprasad,Bilahari,carnatic,RagaDataset/Carnatic/audio/2165542c-45da-4301-af82-c2e7ddbe4768/Ranjani_Guruprasad/December_Season_2010/Patta_Padaada/Patta_Padaada.mp3,C:\Users\Sragv\MIR Carnatic raga identification\data\raw_audio\RagaDataset\Carnatic\audio\2165542c-45da-4301-af82-c2e7ddbe4768\Ranjani_Guruprasad\December_Season_2010\Patta_Padaada\Patta_Padaada.mp3,val
174,Sikkil_Gurucharan.Ekadantam,Sikkil_Gurucharan,Bilahari,carnatic,RagaDataset/Carnatic/audio/2165542c-45da-4301-af82-c2e7ddbe4768/Sikkil_Gurucharan/December_Season_2008/Ekadantam/Ekadantam.mp3,C:\Users\Sragv\MIR Carnatic raga identification\data\raw_audio\RagaDataset\Carnatic\audio\2165542c-45da-4301-af82-c2e7ddbe4768\Sikkil_Gurucharan\December_Season_2008\Ekadantam\Ekadantam.mp3,val
175,Nisha_P_Rajagopal.Paridaanamichite,Nisha_P_Rajagopal,Bilahari,carnatic,RagaDataset/Carnatic/audio/2165542c-45da-4301-af82-c2e7ddbe4768/Nisha_P_Rajagopal/December_Season_2009/Paridaanamichite/Paridaanamichite.mp3,C:\Users\Sragv\MIR Carnatic raga identification\data\raw_audio\RagaDataset\Carnatic\audio\2165542c-45da-4301-af82-c2e7ddbe4768\Nisha_P_Rajagopal\December_Season_2009\Paridaanamichite\Paridaanamichite.mp3,train
176,Gayathri_Venkataraghavan.Sri_Balasubramanya,Gayathri_Venkataraghavan,Bilahari,carnatic,RagaDataset/Carnatic/audio/2165542c-45da-4301-af82-c2e7ddbe4768/Gayathri_Venkataraghavan/December_Season_2010/Sri_Balasubramanya/Sri_Balasubramanya.mp3,C:\Users\Sragv\MIR Carnatic raga identification\data\raw_audio\RagaDataset\Carnatic\audio\2165542c-45da-4301-af82-c2e7ddbe4768\Gayathri_Venkataraghavan\December_Season_2010\Sri_Balasubramanya\Sri_Balasubramanya.mp3,test
177,Prasanna_Venkataraman.Karunimpa_Idi_Manchi,Prasanna_Venkataraman,Sahānā,carnatic,RagaDataset/Carnatic/audio/993d6cf6-dc89-4d23-9a9f-8eeed1524872/Prasanna_Venkataraman/December_Season_2011/Karunimpa_Idi_Manchi/Karunimpa_Idi_Manchi.mp3,C:\Users\Sragv\MIR Carnatic raga identification\data\raw_audio\RagaDataset\Carnatic\audio\993d6cf6-dc89-4d23-9a9f-8eeed1524872\Prasanna_Venkataraman\December_Season_2011\Karunimpa_Idi_Manchi\Karunimpa_Idi_Manchi.mp3,val
178,Amritha_Murali.Raghupate_Rama,Amritha_Murali,Sahānā,carnatic,RagaDataset/Carnatic/audio/993d6cf6-dc89-4d23-9a9f-8eeed1524872/Amritha_Murali/December_Season_2010/Raghupate_Rama/Raghupate_Rama.mp3,C:\Users\Sragv\MIR Carnatic raga identification\data\raw_audio\RagaDataset\Carnatic\audio\993d6cf6-dc89-4d23-9a9f-8eeed1524872\Amritha_Murali\December_Season_2010\Raghupate_Rama\Raghupate_Rama.mp3,train
179,Sanjay_Subrahmanyan.Varnam_-_Evvaremi,Sanjay_Subrahmanyan,Sahānā,carnatic,RagaDataset/Carnatic/audio/993d6cf6-dc89-4d23-9a9f-8eeed1524872/Sanjay_Subrahmanyan/December_Season_2010/Varnam_-_Evvaremi/Varnam_-_Evvaremi.mp3,C:\Users\Sragv\MIR Carnatic raga identification\data\raw_audio\RagaDataset\Carnatic\audio\993d6cf6-dc89-4d23-9a9f-8eeed1524872\Sanjay_Subrahmanyan\December_Season_2010\Varnam_-_Evvaremi\Varnam_-_Evvaremi.mp3,train
180,Sanjay_Subrahmanyan.Sri_Kamalambikayam,Sanjay_Subrahmanyan,Sahānā,carnatic,RagaDataset/Carnatic/audio/993d6cf6-dc89-4d23-9a9f-8eeed1524872/Sanjay_Subrahmanyan/Live_Waves_from_Melbourne/Sri_Kamalambikayam/Sri_Kamalambikayam.mp3,C:\Users\Sragv\MIR Carnatic raga identification\data\raw_audio\RagaDataset\Carnatic\audio\993d6cf6-dc89-4d23-9a9f-8eeed1524872\Sanjay_Subrahmanyan\Live_Waves_from_Melbourne\Sri_Kamalambikayam\Sri_Kamalambikayam.mp3,test
181,Aruna_Sairam.Karunimpa_Idi_Manchi,Aruna_Sairam,Sahānā,carnatic,RagaDataset/Carnatic/audio/993d6cf6-dc89-4d23-9a9f-8eeed1524872/Aruna_Sairam/December_Season_2006/Karunimpa_Idi_Manchi/Karunimpa_Idi_Manchi.mp3,C:\Users\Sragv\MIR Carnatic raga identification\data\raw_audio\RagaDataset\Carnatic\audio\993d6cf6-dc89-4d23-9a9f-8eeed1524872\Aruna_Sairam\December_Season_2006\Karunimpa_Idi_Manchi\Karunimpa_Idi_Manchi.mp3,train
182,Amrutha_Venkatesh.Karunimpa_Idi_Manchi,Amrutha_Venkatesh,Sahānā,carnatic,RagaDataset/Carnatic/audio/993d6cf6-dc89-4d23-9a9f-8eeed1524872/Amrutha_Venkatesh/December_Season_2007/Karunimpa_Idi_Manchi/Karunimpa_Idi_Manchi.mp3,C:\Users\Sragv\MIR Carnatic raga identification\data\raw_audio\RagaDataset\Carnatic\audio\993d6cf6-dc89-4d23-9a9f-8eeed1524872\Amrutha_Venkatesh\December_Season_2007\Karunimpa_Idi_Manchi\Karunimpa_Idi_Manchi.mp3,test
183,T__Brinda.Emanadichevo,T__Brinda,Sahānā,carnatic,RagaDataset/Carnatic/audio/993d6cf6-dc89-4d23-9a9f-8eeed1524872/T__Brinda/All_Time_Favourites_-_Vol_4/Emanadichevo/Emanadichevo.mp3,C:\Users\Sragv\MIR Carnatic raga identification\data\raw_audio\RagaDataset\Carnatic\audio\993d6cf6-dc89-4d23-9a9f-8eeed1524872\T__Brinda\All_Time_Favourites_-_Vol_4\Emanadichevo\Emanadichevo.mp3,test
184,Sikkil_Gurucharan.Chittam_Irrangadenaiyya,Sikkil_Gurucharan,Sahānā,carnatic,RagaDataset/Carnatic/audio/993d6cf6-dc89-4d23-9a9f-8eeed1524872/Sikkil_Gurucharan/December_Season_2005/Chittam_Irrangadenaiyya/Chittam_Irrangadenaiyya.mp3,C:\Users\Sragv\MIR Carnatic raga identification\data\raw_audio\RagaDataset\Carnatic\audio\993d6cf6-dc89-4d23-9a9f-8eeed1524872\Sikkil_Gurucharan\December_Season_2005\Chittam_Irrangadenaiyya\Chittam_Irrangadenaiyya.mp3,train
185,Maharajapuram_Santhanam.Sri_Vatapi,Maharajapuram_Santhanam,Sahānā,carnatic,RagaDataset/Carnatic/audio/993d6cf6-dc89-4d23-9a9f-8eeed1524872/Maharajapuram_Santhanam/Paddhatti/Sri_Vatapi/Sri_Vatapi.mp3,C:\Users\Sragv\MIR Carnatic raga identification\data\raw_audio\RagaDataset\Carnatic\audio\993d6cf6-dc89-4d23-9a9f-8eeed1524872\Maharajapuram_Santhanam\Paddhatti\Sri_Vatapi\Sri_Vatapi.mp3,train
186,Nisha_P_Rajagopal.Karunimpa_Idi_Manchi,Nisha_P_Rajagopal,Sahānā,carnatic,RagaDataset/Carnatic/audio/993d6cf6-dc89-4d23-9a9f-8eeed1524872/Nisha_P_Rajagopal/December_Season_2003/Karunimpa_Idi_Manchi/Karunimpa_Idi_Manchi.mp3,C:\Users\Sragv\MIR Carnatic raga identification\data\raw_audio\RagaDataset\Carnatic\audio\993d6cf6-dc89-4d23-9a9f-8eeed1524872\Nisha_P_Rajagopal\December_Season_2003\Karunimpa_Idi_Manchi\Karunimpa_Idi_Manchi.mp3,train
187,O__S__Thyagarajan.Vandanamu,O__S__Thyagarajan,Sahānā,carnatic,"RagaDataset/Carnatic/audio/993d6cf6-dc89-4d23-9a9f-8eeed1524872/O__S__Thyagarajan/Live_At_Sree_Rama_Seva_Mandali,_Bangalore/Vandanamu/Vandanamu.mp3","C:\Users\Sragv\MIR Carnatic raga identification\data\raw_audio\RagaDataset\Carnatic\audio\993d6cf6-dc89-4d23-9a9f-8eeed1524872\O__S__Thyagarajan\Live_At_Sree_Rama_Seva_Mandali,_Bangalore\Vandanamu\Vandanamu.mp3",train
188,Ramnad_Krishnan.Rama_Ika_Nannu,Ramnad_Krishnan,Sahānā,carnatic,RagaDataset/Carnatic/audio/993d6cf6-dc89-4d23-9a9f-8eeed1524872/Ramnad_Krishnan/Ramnad_Krishnan_concert_at_Music_Academy_1960/Rama_Ika_Nannu/Rama_Ika_Nannu.mp3,C:\Users\Sragv\MIR Carnatic raga identification\data\raw_audio\RagaDataset\Carnatic\audio\993d6cf6-dc89-4d23-9a9f-8eeed1524872\Ramnad_Krishnan\Ramnad_Krishnan_concert_at_Music_Academy_1960\Rama_Ika_Nannu\Rama_Ika_Nannu.mp3,train
189,T__M__Krishna.Vazhi_Maraittirukkude,T__M__Krishna,Tōḍi,carnatic,RagaDataset/Carnatic/audio/a9413dff-91d1-4e29-ad92-c04019dce5b8/T__M__Krishna/December_Season_1999/Vazhi_Maraittirukkude/Vazhi_Maraittirukkude.mp3,C:\Users\Sragv\MIR Carnatic raga identification\data\raw_audio\RagaDataset\Carnatic\audio\a9413dff-91d1-4e29-ad92-c04019dce5b8\T__M__Krishna\December_Season_1999\Vazhi_Maraittirukkude\Vazhi_Maraittirukkude.mp3,train
190,T__M__Krishna.Dasarathi_Ni,T__M__Krishna,Tōḍi,carnatic,RagaDataset/Carnatic/audio/a9413dff-91d1-4e29-ad92-c04019dce5b8/T__M__Krishna/Madrasil_Margazhi_2006/Dasarathi_Ni/Dasarathi_Ni.mp3,C:\Users\Sragv\MIR Carnatic raga identification\data\raw_audio\RagaDataset\Carnatic\audio\a9413dff-91d1-4e29-ad92-c04019dce5b8\T__M__Krishna\Madrasil_Margazhi_2006\Dasarathi_Ni\Dasarathi_Ni.mp3,train
191,T__M__Krishna.Dachchuko_Valena_Dasharathi,T__M__Krishna,Tōḍi,carnatic,RagaDataset/Carnatic/audio/a9413dff-91d1-4e29-ad92-c04019dce5b8/T__M__Krishna/December_Season_2005/Dachchuko_Valena_Dasharathi/Dachchuko_Valena_Dasharathi.mp3,C:\Users\Sragv\MIR Carnatic raga identification\data\raw_audio\RagaDataset\Carnatic\audio\a9413dff-91d1-4e29-ad92-c04019dce5b8\T__M__Krishna\December_Season_2005\Dachchuko_Valena_Dasharathi\Dachchuko_Valena_Dasharathi.mp3,train
192,Amritha_Murali.Karuna_Judavamma,Amritha_Murali,Tōḍi,carnatic,RagaDataset/Carnatic/audio/a9413dff-91d1-4e29-ad92-c04019dce5b8/Amritha_Murali/December_Season_2008/Karuna_Judavamma/Karuna_Judavamma.mp3,C:\Users\Sragv\MIR Carnatic raga identification\data\raw_audio\RagaDataset\Carnatic\audio\a9413dff-91d1-4e29-ad92-c04019dce5b8\Amritha_Murali\December_Season_2008\Karuna_Judavamma\Karuna_Judavamma.mp3,train
193,Sanjay_Subrahmanyan.Tanigai_Valar,Sanjay_Subrahmanyan,Tōḍi,carnatic,RagaDataset/Carnatic/audio/a9413dff-91d1-4e29-ad92-c04019dce5b8/Sanjay_Subrahmanyan/December_Season_2001/Tanigai_Valar/Tanigai_Valar.mp3,C:\Users\Sragv\MIR Carnatic raga identification\data\raw_audio\RagaDataset\Carnatic\audio\a9413dff-91d1-4e29-ad92-c04019dce5b8\Sanjay_Subrahmanyan\December_Season_2001\Tanigai_Valar\Tanigai_Valar.mp3,val
194,Sanjay_Subrahmanyan.Varnam_Eranapai_Inta,Sanjay_Subrahmanyan,Tōḍi,carnatic,RagaDataset/Carnatic/audio/a9413dff-91d1-4e29-ad92-c04019dce5b8/Sanjay_Subrahmanyan/December_Season_2010/Varnam_Eranapai_Inta/Varnam_Eranapai_Inta.mp3,C:\Users\Sragv\MIR Carnatic raga identification\data\raw_audio\RagaDataset\Carnatic\audio\a9413dff-91d1-4e29-ad92-c04019dce5b8\Sanjay_Subrahmanyan\December_Season_2010\Varnam_Eranapai_Inta\Varnam_Eranapai_Inta.mp3,test
195,Sangeetha_Swaminathan.Jesina_Della,Sangeetha_Swaminathan,Tōḍi,carnatic,RagaDataset/Carnatic/audio/a9413dff-91d1-4e29-ad92-c04019dce5b8/Sangeetha_Swaminathan/December_Season_2009/Jesina_Della/Jesina_Della.mp3,C:\Users\Sragv\MIR Carnatic raga identification\data\raw_audio\RagaDataset\Carnatic\audio\a9413dff-91d1-4e29-ad92-c04019dce5b8\Sangeetha_Swaminathan\December_Season_2009\Jesina_Della\Jesina_Della.mp3,train
196,Bombay_Jayashri.Emi_Jesite_Nemi,Bombay_Jayashri,Tōḍi,carnatic,RagaDataset/Carnatic/audio/a9413dff-91d1-4e29-ad92-c04019dce5b8/Bombay_Jayashri/December_Season_2008/Emi_Jesite_Nemi/Emi_Jesite_Nemi.mp3,C:\Users\Sragv\MIR Carnatic raga identification\data\raw_audio\RagaDataset\Carnatic\audio\a9413dff-91d1-4e29-ad92-c04019dce5b8\Bombay_Jayashri\December_Season_2008\Emi_Jesite_Nemi\Emi_Jesite_Nemi.mp3,test
197,Rithvik_Raja.Emani_Migula,Rithvik_Raja,Tōḍi,carnatic,RagaDataset/Carnatic/audio/a9413dff-91d1-4e29-ad92-c04019dce5b8/Rithvik_Raja/Rithvik_Raja_at_Arkay/Emani_Migula/Emani_Migula.mp3,C:\Users\Sragv\MIR Carnatic raga identification\data\raw_audio\RagaDataset\Carnatic\audio\a9413dff-91d1-4e29-ad92-c04019dce5b8\Rithvik_Raja\Rithvik_Raja_at_Arkay\Emani_Migula\Emani_Migula.mp3,test
198,Kunnakkudi_M_Balamuralikrishna.Kaddanu_Variki,Kunnakkudi_M_Balamuralikrishna,Tōḍi,carnatic,RagaDataset/Carnatic/audio/a9413dff-91d1-4e29-ad92-c04019dce5b8/Kunnakkudi_M_Balamuralikrishna/December_Season_2008/Kaddanu_Variki/Kaddanu_Variki.mp3,C:\Users\Sragv\MIR Carnatic raga identification\data\raw_audio\RagaDataset\Carnatic\audio\a9413dff-91d1-4e29-ad92-c04019dce5b8\Kunnakkudi_M_Balamuralikrishna\December_Season_2008\Kaddanu_Variki\Kaddanu_Variki.mp3,train
199,Nithyasree_Mahadevan.Sri_Krishnam_Bhaja,Nithyasree_Mahadevan,Tōḍi,carnatic,RagaDataset/Carnatic/audio/a9413dff-91d1-4e29-ad92-c04019dce5b8/Nithyasree_Mahadevan/December_Season_2008/Sri_Krishnam_Bhaja/Sri_Krishnam_Bhaja.mp3,C:\Users\Sragv\MIR Carnatic raga identification\data\raw_audio\RagaDataset\Carnatic\audio\a9413dff-91d1-4e29-ad92-c04019dce5b8\Nithyasree_Mahadevan\December_Season_2008\Sri_Krishnam_Bhaja\Sri_Krishnam_Bhaja.mp3,train
200,Nisha_P_Rajagopal.Ninne_Nammi_Naanu,Nisha_P_Rajagopal,Tōḍi,carnatic,RagaDataset/Carnatic/audio/a9413dff-91d1-4e29-ad92-c04019dce5b8/Nisha_P_Rajagopal/December_Season_2008/Ninne_Nammi_Naanu/Ninne_Nammi_Naanu.mp3,C:\Users\Sragv\MIR Carnatic raga identification\data\raw_audio\RagaDataset\Carnatic\audio\a9413dff-91d1-4e29-ad92-c04019dce5b8\Nisha_P_Rajagopal\December_Season_2008\Ninne_Nammi_Naanu\Ninne_Nammi_Naanu.mp3,train
201,T__M__Krishna.Minalochana_Brova,T__M__Krishna,Dhanyāsi,carnatic,RagaDataset/Carnatic/audio/5ce23030-f71d-4f5d-9d76-f91c2c182392/T__M__Krishna/December_Season_2008/Minalochana_Brova/Minalochana_Brova.mp3,C:\Users\Sragv\MIR Carnatic raga identification\data\raw_audio\RagaDataset\Carnatic\audio\5ce23030-f71d-4f5d-9d76-f91c2c182392\T__M__Krishna\December_Season_2008\Minalochana_Brova\Minalochana_Brova.mp3,test
